USER_ID,ITEM_ID,TIMESTAMP,EVENT_TYPE
622,56,1705579810,click
548,346,1716062357,click
339,138,1711943851,purchase
176,435,1715988260,click
666,369,1709230896,purchase
705,17,1709046320,purchase
306,129,1711698407,purchase
85,226,1709782931,click
752,475,1717084948,click
346,350,1713780751,click
953,322,1715375147,click
520,30,1718551838,click
353,216,1716685318,purchase
486,61,1718512570,click
616,51,1706057720,click
333,260,1711526940,purchase
527,469,1720862486,click
537,229,1714549251,click
475,347,1706425025,click
532,497,1712736022,purchase
113,94,1706909019,click
751,287,1714337963,click
441,84,1708293639,click
735,118,1720116304,click
661,29,1720657209,click
316,348,1710126102,purchase
604,310,1713757001,click
971,424,1707098848,click
184,53,1712730567,click
328,185,1718538589,click
692,266,1721528334,purchase
899,51,1713719633,purchase
898,331,1710459959,click
418,400,1716970662,purchase
706,211,1705779269,purchase
233,4,1712307213,click
667,453,1719405716,click
252,252,1711022962,click
861,466,1711104636,click
181,471,1709274841,purchase
354,458,1706966211,purchase
874,377,1719254084,click
369,373,1718202310,purchase
617,81,1710623802,click
542,314,1706082763,purchase
237,271,1711418047,click
780,431,1719263373,click
976,235,1715113606,click
926,456,1717291136,click
209,143,1713228044,click
804,267,1716789180,click
145,189,1704366121,click
272,462,1714222665,click
384,487,1715633178,click
900,327,1717322324,click
621,153,1709027784,click
145,78,1711191217,click
418,99,1704497513,purchase
926,294,1712346631,click
53,1,1719821161,click
382,381,1705086765,click
530,271,1716978773,purchase
255,231,1711271930,click
55,183,1720640881,click
176,281,1712056290,click
419,82,1716015089,click
236,424,1719692535,click
439,455,1716190976,purchase
840,386,1710422162,click
560,319,1713075972,click
447,477,1711663649,click
594,349,1705103150,click
413,224,1717531163,purchase
499,235,1707920807,click
569,34,1717952565,purchase
824,405,1707813193,click
254,128,1720670576,click
512,392,1711047147,purchase
769,203,1714984884,click
9,153,1709469215,purchase
63,338,1705564705,click
718,462,1721290799,click
948,442,1715244204,click
109,272,1716497205,click
298,63,1716107854,click
305,362,1710606815,click
970,473,1716108521,click
203,273,1710386900,click
105,268,1711954005,click
998,490,1715541132,purchase
753,45,1713748782,purchase
712,172,1707285229,purchase
40,335,1719914548,click
429,347,1714781699,click
160,135,1719982531,purchase
106,140,1707271187,purchase
533,37,1704229381,purchase
577,328,1708726133,click
270,196,1709429007,click
693,37,1719063560,click
686,28,1711634874,click
250,67,1717309535,click
747,156,1719421538,click
75,198,1717157487,purchase
888,66,1711940058,click
307,146,1713830217,click
652,392,1719184725,purchase
357,130,1707625447,purchase
822,37,1704190965,purchase
343,120,1707300473,click
286,343,1716461105,click
81,315,1712408405,purchase
588,368,1712720695,purchase
369,57,1715791088,purchase
156,368,1718794727,click
313,287,1706766104,click
399,228,1712738547,click
523,294,1719850294,click
255,179,1709638914,click
361,462,1706149353,purchase
241,179,1712948902,click
110,385,1721179649,click
237,118,1705137322,click
123,396,1713276776,click
888,346,1708764077,click
751,425,1710697711,click
593,94,1707337003,click
325,460,1719626928,click
976,490,1704804864,click
44,330,1709318236,click
567,439,1715490105,click
66,193,1719788823,click
587,373,1717048740,click
579,59,1721043759,click
809,398,1710678171,click
495,50,1711560139,click
996,104,1713575980,click
906,292,1713023669,click
803,248,1718269848,click
206,54,1713969947,click
445,400,1711056096,click
269,494,1712894732,purchase
257,362,1707271348,purchase
637,137,1714676260,click
320,46,1711063131,purchase
587,187,1711496622,click
220,78,1718007140,click
592,321,1717981834,click
752,90,1705311609,click
80,108,1708515332,click
339,173,1704732253,click
438,156,1715373219,click
181,36,1708954591,click
247,383,1716135709,click
936,495,1719473577,click
98,49,1719250853,click
617,173,1707208301,click
79,384,1704075606,click
215,46,1714599301,click
981,491,1715427674,click
99,237,1713979758,click
541,473,1710291886,click
726,431,1704226910,purchase
159,146,1710563821,click
795,74,1707057799,purchase
188,394,1708332381,click
965,217,1704260012,click
169,346,1712596069,click
891,481,1716108544,purchase
500,178,1712509438,click
815,99,1707540373,click
529,455,1709778617,click
57,175,1706828296,click
418,106,1715487423,purchase
976,494,1707065454,click
853,281,1709785188,click
518,491,1716048399,click
237,110,1718842572,click
887,94,1707359460,click
889,131,1713431011,click
737,106,1711384215,click
629,263,1707323988,purchase
489,78,1718250193,click
731,133,1708606308,click
467,489,1706043204,click
676,247,1714087043,click
40,258,1707269323,click
161,484,1704581659,click
262,461,1712798211,click
103,92,1718103817,click
235,415,1717775027,click
493,37,1705853559,click
178,32,1704862764,click
239,202,1706905064,click
441,260,1708714584,click
21,175,1716575040,purchase
722,328,1716170027,click
395,254,1713450015,purchase
408,141,1713462014,purchase
44,137,1720812394,purchase
39,68,1706948673,click
44,491,1714192415,purchase
508,293,1706466142,click
459,183,1720569484,purchase
938,390,1715143099,click
144,273,1719606592,purchase
743,208,1704925143,purchase
831,247,1716697830,click
641,244,1709291108,click
6,362,1708526272,click
866,83,1712388361,click
601,187,1713404003,click
723,444,1713037436,click
9,213,1712577903,click
921,116,1712997934,purchase
33,222,1715250330,click
242,146,1717218227,click
66,188,1710668107,click
260,85,1716972024,click
605,204,1717667187,click
252,173,1720566537,click
18,480,1715445105,purchase
80,11,1720943803,click
442,1,1707553812,click
902,246,1720538717,purchase
87,318,1718517048,purchase
169,299,1712981363,click
178,20,1719144594,click
138,248,1715002149,click
301,394,1719464414,purchase
489,286,1714520768,purchase
242,71,1711339426,click
68,52,1711928787,click
798,43,1718067380,click
378,197,1719988121,click
627,269,1704995299,click
437,226,1716661184,click
529,1,1718329285,click
346,114,1709269749,click
689,9,1717194395,click
577,384,1705378784,purchase
798,395,1713396310,click
873,83,1712503518,click
180,248,1707323625,click
724,184,1719506137,click
587,35,1721293386,click
314,174,1710468767,click
587,311,1719923156,click
738,382,1706205332,click
609,374,1716371274,click
708,448,1718869074,click
233,300,1719886886,click
343,148,1714439953,click
75,288,1713329731,purchase
325,174,1716529992,click
575,332,1706585468,click
737,226,1710543034,click
608,474,1715917935,click
622,364,1708922575,click
312,53,1711226777,click
627,65,1714004833,click
432,210,1706275274,click
816,47,1719218708,click
789,87,1712897045,click
380,404,1718005124,purchase
244,389,1718426502,click
857,347,1714099295,purchase
297,258,1704797462,click
911,9,1710554454,purchase
373,255,1704416160,purchase
522,313,1713644458,click
659,183,1718121221,purchase
52,62,1720844006,click
900,188,1716150115,purchase
803,417,1710158762,click
826,235,1706878745,click
674,367,1718654671,click
527,432,1721063262,click
319,339,1718549436,click
498,461,1704108054,click
111,381,1718344771,click
35,150,1719491606,click
204,497,1720153767,click
730,262,1712695688,click
974,87,1707971447,click
158,330,1710020130,click
374,219,1718565455,click
508,209,1708471078,click
422,130,1715909187,purchase
835,320,1707205174,click
385,121,1716861370,purchase
186,108,1706510430,purchase
40,358,1715268321,click
754,184,1718425717,click
761,69,1704548116,purchase
546,179,1712769820,click
189,369,1719604190,click
767,442,1711459901,click
239,309,1718174277,click
429,237,1720925468,click
320,41,1717681264,purchase
873,409,1716053673,click
873,138,1718846424,purchase
265,42,1709138652,click
346,312,1708550999,click
41,227,1712331904,purchase
849,467,1706589717,purchase
514,120,1705675883,purchase
796,217,1705732311,purchase
367,473,1720076810,click
525,126,1710455703,click
711,478,1707531412,click
714,497,1708290698,click
710,485,1708259930,purchase
213,378,1709504133,purchase
910,201,1721024041,click
136,216,1708611095,click
658,4,1721082678,click
267,182,1719511042,click
58,391,1711241197,click
169,293,1720298988,click
559,46,1713866697,purchase
992,217,1706966102,click
511,258,1711130108,click
118,453,1717874567,click
362,82,1707795004,click
79,26,1717254253,click
654,38,1717167180,purchase
538,380,1704339107,purchase
717,48,1704380383,click
463,254,1714417836,click
124,260,1704398169,click
295,126,1704087218,click
408,214,1714616575,click
643,170,1706108541,purchase
402,221,1712801046,click
361,230,1705478561,click
212,263,1721011633,click
357,411,1710146200,click
89,223,1714768895,click
545,107,1716042053,click
110,313,1705378648,click
328,126,1720324166,purchase
105,166,1719658016,click
673,258,1709309158,click
924,21,1714163706,click
787,62,1716106642,click
681,80,1719219363,click
961,55,1719439853,click
911,363,1711635872,click
3,184,1706292374,click
660,272,1720501110,purchase
174,95,1712607374,click
825,284,1707187431,purchase
943,465,1708967982,click
388,29,1720767146,click
559,262,1709745973,click
965,33,1721403373,purchase
61,112,1717074044,click
994,53,1716460446,click
660,433,1709983624,click
284,51,1721220570,click
188,294,1715037624,purchase
695,393,1710401803,click
342,251,1709923914,click
970,167,1707788994,click
423,200,1704543560,click
477,159,1710592845,click
344,464,1717729384,click
277,80,1714576083,purchase
139,67,1712988078,click
807,367,1713745864,click
538,106,1709564284,purchase
764,193,1708264598,purchase
35,218,1721526960,click
838,323,1712717064,click
926,494,1717786131,click
366,67,1704305274,click
43,58,1721265166,click
80,176,1708570199,purchase
970,114,1705890870,click
807,18,1713956163,click
119,301,1705001344,click
294,145,1716356582,click
34,170,1709294092,click
102,450,1705110812,click
544,316,1709284309,click
539,259,1705108736,purchase
308,417,1715671278,purchase
336,273,1705869725,purchase
189,398,1704907455,click
887,371,1718908534,click
716,106,1705101622,click
685,451,1716760110,click
64,396,1711402706,click
551,55,1715268054,click
6,230,1713929556,click
694,393,1715704417,click
61,468,1711408190,purchase
639,274,1710043889,click
204,5,1717734299,purchase
967,226,1713863639,click
139,5,1708684275,click
114,217,1721090001,click
531,6,1708849760,click
142,229,1716900232,purchase
636,48,1706807209,click
979,439,1708848930,purchase
656,275,1721066386,click
606,300,1709364957,purchase
930,314,1718055530,click
940,284,1707973659,purchase
351,179,1708846408,click
89,449,1719105624,click
923,282,1706934582,click
76,313,1714629684,purchase
814,123,1715790557,click
593,366,1718254423,click
733,144,1707930184,purchase
570,349,1720500393,click
136,419,1708464621,purchase
299,133,1714343400,click
238,383,1709259658,click
760,166,1711039374,click
260,254,1719321425,click
988,22,1704410063,click
823,259,1704478134,purchase
200,220,1708454121,click
171,22,1721502646,click
604,210,1718981278,click
883,278,1715954330,click
807,232,1716642596,click
868,306,1712606524,click
920,39,1711760317,click
33,372,1704092131,click
614,314,1707143240,click
992,418,1719500430,purchase
755,211,1717270424,click
56,463,1718806508,purchase
422,111,1712157413,click
958,413,1707760707,click
118,293,1706447317,click
146,445,1706356634,click
896,49,1714921776,click
793,117,1706433453,click
713,424,1706379537,click
496,368,1708907121,click
903,1,1705031840,click
739,214,1706157432,purchase
307,200,1711853301,click
474,303,1715886251,click
640,475,1705563792,click
476,437,1704309390,click
339,50,1706162778,purchase
587,183,1709472863,click
308,396,1712989288,click
980,93,1720672791,click
330,162,1718670129,click
875,210,1712174416,click
997,296,1709173139,click
759,421,1709167431,click
72,395,1709523849,click
356,223,1714679962,click
823,152,1710917329,click
98,370,1709354721,click
772,239,1705904734,click
832,425,1719736793,click
382,399,1714559459,click
112,163,1712852337,click
190,455,1711169577,click
276,152,1719855687,click
362,195,1713507874,purchase
566,181,1719197977,purchase
729,231,1707008522,click
760,372,1709748356,purchase
824,89,1716866518,purchase
860,244,1705721173,click
752,267,1713973207,click
842,240,1712088536,click
963,294,1720518214,click
406,153,1707081110,click
267,409,1720590728,click
959,351,1711053893,purchase
70,449,1705489327,click
419,112,1706572979,click
692,353,1710993462,click
968,93,1710892472,click
896,380,1710074566,click
507,288,1706562815,purchase
865,346,1704185624,click
142,237,1712346242,click
88,351,1711136368,click
182,136,1706791301,click
313,446,1706973085,click
135,124,1714223535,click
714,141,1714316085,purchase
97,234,1717373811,click
749,96,1711345912,click
312,59,1713370129,click
694,355,1705811944,click
412,192,1708565959,click
485,449,1707886965,click
856,288,1716347737,click
78,358,1710501826,click
925,192,1707520077,click
873,274,1715384605,click
632,196,1718027164,click
568,83,1720631297,click
117,484,1712472908,purchase
576,221,1706559202,click
621,342,1713111413,click
531,55,1704182290,click
646,308,1718564439,click
391,172,1716427304,click
301,336,1717790030,click
452,218,1704292322,click
606,316,1708013258,click
552,310,1714804503,click
916,256,1705043023,click
381,475,1707058117,click
297,166,1709713248,purchase
96,249,1707157682,click
973,357,1719174049,click
854,88,1708792306,purchase
502,258,1706516171,click
514,399,1713988319,click
429,444,1717897209,click
212,112,1711822803,click
353,449,1710717881,click
92,245,1704924632,click
579,178,1717041380,purchase
798,55,1720499477,click
187,184,1718239520,purchase
352,161,1717171950,click
295,348,1715763052,click
125,462,1712069456,purchase
5,294,1720752539,click
275,112,1720411063,click
508,60,1708166659,purchase
598,241,1712490297,click
15,29,1707274348,click
133,106,1710253841,click
566,417,1708545882,click
710,69,1711718703,click
105,320,1718107688,click
799,493,1714399255,click
974,445,1713518928,click
344,21,1707908632,click
454,232,1711464846,click
915,289,1720701241,click
389,27,1709070142,click
366,436,1712631079,purchase
391,141,1706136636,click
734,121,1715563945,click
753,326,1719783951,purchase
959,151,1719002422,click
162,103,1720376730,click
872,328,1710161085,click
116,241,1718668878,click
206,271,1711373687,purchase
88,142,1704406100,click
769,145,1715868972,click
814,430,1706616001,click
427,135,1713259073,purchase
651,398,1711751408,click
86,132,1715985223,click
370,69,1715738326,click
494,168,1704325087,purchase
666,336,1714341248,click
408,8,1708460174,purchase
17,489,1715940801,purchase
927,317,1709135128,click
960,40,1712675556,click
357,43,1718989103,click
271,105,1709259770,click
312,4,1711724075,click
958,285,1706802069,click
370,425,1708311141,click
394,154,1715198392,click
359,480,1713852731,click
632,500,1716136347,click
926,462,1716652916,click
455,432,1711677212,click
535,481,1715731752,purchase
258,445,1719624179,click
756,265,1717497910,purchase
726,298,1704415063,click
969,84,1704626871,purchase
911,146,1717342998,click
180,397,1712803580,click
54,218,1709902922,click
767,232,1708050085,click
714,42,1713009003,click
812,232,1709131255,click
154,348,1716140181,click
135,18,1713920373,click
450,118,1713546993,purchase
342,304,1707322790,click
719,151,1717683146,click
501,109,1709626794,click
311,412,1714737123,click
414,457,1709590200,purchase
56,158,1711036494,click
920,499,1709371495,click
146,184,1711182338,click
864,445,1716528539,click
133,323,1717827115,click
117,454,1705482610,click
577,339,1718282673,click
391,163,1715087524,purchase
100,189,1704945144,click
590,339,1712901363,click
416,95,1706456671,purchase
346,485,1710255026,click
977,129,1718454061,click
332,119,1715783825,purchase
230,473,1712561572,click
906,336,1705775432,click
761,50,1719066968,click
951,255,1712761342,click
215,412,1721420398,click
125,172,1704684839,click
19,368,1713603966,click
716,488,1711178966,click
701,477,1712072081,click
105,299,1705753375,click
471,99,1711574397,click
933,327,1707845146,click
599,204,1711743792,click
144,458,1713709790,purchase
573,186,1710574869,click
652,453,1708061220,click
892,316,1714532999,purchase
469,479,1720614565,purchase
392,118,1719276468,purchase
459,155,1707422156,purchase
414,323,1708971706,click
765,410,1720362266,click
684,169,1713452825,purchase
455,22,1711679815,purchase
605,362,1719738394,click
254,276,1709783945,click
957,142,1709730573,click
260,361,1716478825,click
491,149,1705562808,click
817,214,1709340992,click
31,94,1712294936,click
451,434,1704343942,purchase
124,194,1720968961,purchase
909,175,1706533128,click
955,234,1704575642,click
495,219,1709050586,purchase
444,473,1712848024,click
157,461,1712564727,click
74,362,1717037650,click
269,473,1719903335,click
704,145,1713824435,click
402,369,1715477238,click
126,393,1705782666,purchase
84,238,1709894537,click
3,70,1706736551,click
311,122,1712056051,purchase
478,271,1709615398,click
27,489,1714768997,click
76,156,1719852056,click
99,201,1705564583,click
694,334,1713646578,purchase
113,161,1711499698,click
38,37,1715549396,click
559,165,1704304904,click
625,384,1721075322,click
490,232,1719218748,click
182,478,1720343799,click
402,447,1712581008,click
444,122,1714080151,click
128,404,1716154346,click
274,183,1714897459,purchase
988,88,1711145538,click
330,215,1709535263,click
671,423,1721213624,click
69,382,1709456585,click
274,344,1719177827,click
958,73,1720287610,click
750,29,1711446908,purchase
672,292,1717033656,click
892,143,1710423533,click
360,76,1708786493,click
785,264,1716538438,purchase
710,103,1710507767,click
118,339,1707489207,click
93,403,1705476859,click
40,359,1721287753,click
150,456,1714163441,click
908,348,1711705222,click
163,412,1718995551,click
756,428,1713503444,click
217,326,1719645149,click
364,235,1719535028,purchase
983,97,1707943252,click
395,78,1708284271,click
928,34,1714412149,click
224,172,1721419644,click
362,237,1715779720,click
33,286,1709077939,click
724,461,1720714275,click
481,14,1717766940,click
715,175,1707147356,click
963,89,1714566601,click
713,6,1719076899,click
378,14,1711623106,click
491,306,1707919046,purchase
491,386,1708870730,click
544,228,1717191903,click
984,152,1709884100,click
38,3,1710769107,click
654,1,1719411633,purchase
46,55,1711179073,click
437,224,1719827862,click
595,362,1712154625,click
822,193,1715390890,purchase
113,154,1715881887,click
582,69,1708995773,purchase
639,162,1714579382,purchase
411,99,1707924885,click
455,107,1709400313,click
675,50,1714379393,click
487,353,1718635946,purchase
791,98,1715758653,purchase
830,269,1721274643,click
432,235,1719175439,click
736,390,1709331459,purchase
927,276,1709180375,click
204,85,1715696776,click
215,267,1705419906,purchase
128,364,1714690998,click
50,251,1718423409,click
841,209,1708016708,click
379,190,1716845963,click
286,396,1717220750,click
154,152,1711948583,purchase
573,357,1715765443,click
701,496,1721106314,purchase
425,357,1709724893,click
612,439,1706222798,click
746,453,1712892380,click
211,24,1712371686,click
207,221,1710062085,click
187,78,1711312031,purchase
450,175,1718140614,click
733,117,1713410998,click
443,241,1719047828,click
339,193,1708016214,click
395,313,1716777673,click
922,299,1707359786,purchase
462,85,1707408969,click
825,213,1718922298,click
208,84,1710566787,click
200,98,1709773631,click
959,287,1716414790,click
357,246,1704679006,click
67,430,1715021175,click
817,12,1715812438,purchase
897,312,1716914968,click
161,332,1719794361,click
471,475,1711639583,purchase
466,375,1713609077,click
632,415,1715884754,click
260,206,1705873107,click
719,179,1706814566,click
902,231,1709292029,click
247,134,1715239260,purchase
475,133,1712892046,click
255,24,1719992345,click
82,276,1709142495,click
489,134,1710492899,click
81,298,1708243653,purchase
879,36,1712233527,click
361,352,1709789126,click
353,79,1721466893,click
234,344,1718332771,click
843,368,1705797399,click
882,338,1705896267,click
490,259,1706575664,purchase
516,273,1710421501,click
292,103,1719482630,purchase
678,283,1705118936,click
113,200,1718533828,click
554,230,1707087788,click
905,428,1719737497,click
148,52,1715524406,click
54,196,1709724329,click
572,210,1717229703,click
575,212,1707535383,click
761,129,1704534307,purchase
715,54,1714426713,click
159,285,1710000358,purchase
195,103,1705202741,click
607,495,1719638732,click
925,147,1708672343,click
720,269,1705753846,click
641,95,1710174297,click
380,403,1713936073,click
991,193,1719563862,click
610,236,1708091856,click
444,328,1709401932,click
599,10,1720122799,click
422,69,1710913884,click
181,72,1713632470,click
852,176,1709347429,click
856,349,1720794648,click
428,218,1716271455,click
933,284,1706428501,click
81,386,1716774584,click
904,66,1712152049,purchase
369,8,1714378866,click
59,2,1708220058,click
440,144,1717009401,click
660,291,1704327343,click
207,202,1707261150,click
569,142,1716139181,click
192,426,1716511958,purchase
531,214,1708160988,click
465,325,1705895662,click
578,493,1717964214,click
99,226,1714779848,purchase
224,235,1708999005,click
748,108,1709557156,click
282,206,1707917603,click
990,194,1713549964,click
219,369,1704932772,click
378,125,1717886395,purchase
760,395,1716474324,click
171,324,1714494319,click
541,68,1705880413,purchase
643,304,1717247260,click
589,167,1716038715,click
400,196,1704450446,click
644,344,1718652955,click
246,259,1715362472,click
46,438,1708135293,purchase
44,28,1719910251,click
585,472,1719971737,purchase
740,351,1708065496,click
858,111,1717115215,click
151,147,1720680292,click
757,225,1708248980,purchase
811,180,1715944233,purchase
552,325,1709223199,click
715,456,1718851444,click
33,492,1709930659,click
482,456,1715973519,click
780,318,1707906418,purchase
697,127,1714974008,click
875,124,1714139995,click
368,218,1710382883,click
409,319,1710656061,click
265,396,1717810684,purchase
367,281,1718439484,click
701,21,1711408851,click
927,482,1717764805,purchase
899,288,1710034695,click
806,487,1721410766,click
715,336,1714376427,click
849,62,1705986895,click
788,315,1713809051,click
898,135,1714727453,click
470,23,1705204488,purchase
45,407,1716104093,purchase
292,497,1706517946,click
148,254,1707762691,click
159,90,1710159243,click
254,61,1708872566,click
580,191,1714893143,click
521,83,1706335598,click
997,299,1717841522,click
491,86,1706465119,purchase
179,93,1714286680,click
239,495,1720981083,click
359,191,1708026780,purchase
714,329,1715150709,click
948,129,1708797129,click
204,149,1717921253,click
402,286,1718110337,click
735,224,1720610063,click
892,251,1707255520,click
279,21,1705552893,click
392,452,1709916540,click
331,231,1704895954,click
359,489,1714880365,click
419,169,1706722014,click
505,468,1719999526,click
425,155,1715511131,click
363,90,1713479387,click
525,341,1705236710,click
89,278,1716036770,click
99,491,1709042414,click
21,19,1709618647,click
383,196,1705976314,click
117,471,1711040404,purchase
155,139,1717381831,click
845,490,1705335822,purchase
371,35,1714927314,click
983,130,1705931873,click
189,455,1714591570,click
435,230,1704309521,click
169,8,1709281804,click
812,301,1720215673,purchase
692,15,1714077244,click
907,61,1714961894,click
226,174,1719578833,purchase
850,73,1706865955,purchase
309,209,1716130424,click
611,493,1714088574,click
935,291,1717262738,purchase
3,371,1714176421,click
620,316,1710098950,click
782,357,1706255616,click
298,203,1710259680,click
239,406,1721398617,click
33,352,1708117124,click
289,88,1708015106,click
274,450,1716898794,click
788,90,1713605230,purchase
696,401,1706395247,click
201,55,1712591085,purchase
627,66,1717436008,click
144,167,1721111510,purchase
632,276,1714235498,click
652,458,1714603600,click
211,54,1714954260,click
417,222,1716704546,click
771,90,1720494840,purchase
211,237,1707725217,click
836,4,1707513456,purchase
202,337,1710258197,click
680,352,1712471652,click
646,4,1721474314,click
955,407,1720690038,click
63,234,1708304199,click
795,310,1720658574,click
42,355,1706095294,click
492,487,1714265119,click
24,81,1710086549,click
120,59,1714940051,click
638,127,1709539547,click
318,69,1717480142,purchase
690,428,1708035223,click
276,165,1721189895,click
238,440,1705743893,click
742,80,1718987006,purchase
514,14,1707867092,click
691,137,1714332871,click
787,73,1715386709,click
379,210,1715416078,click
779,152,1713809670,purchase
208,236,1719975525,click
673,193,1718397482,click
893,105,1706959685,click
678,85,1711139484,click
534,282,1707751816,click
432,27,1706699347,click
875,175,1720685338,purchase
683,73,1717112362,click
280,418,1709405425,click
356,407,1705029638,purchase
195,74,1711289190,purchase
228,74,1716787552,click
372,76,1716847370,click
980,133,1705418434,click
294,361,1720194798,click
561,269,1707446885,purchase
131,299,1711131634,click
704,23,1705203117,click
207,370,1710363836,click
664,181,1706114279,click
804,39,1706551315,click
963,433,1714622167,purchase
335,405,1721108441,purchase
867,438,1707499274,click
705,416,1715946534,click
575,428,1713261473,click
820,72,1714568729,click
694,55,1713286235,click
731,309,1720098375,click
260,435,1704793932,click
668,418,1709749037,purchase
107,292,1719255981,click
582,436,1705646102,click
897,257,1718026524,click
475,356,1719825613,click
514,409,1719081637,click
189,340,1715964137,click
391,105,1716142616,click
936,494,1712870243,click
537,31,1712169228,click
105,173,1714430193,click
525,165,1709978514,click
559,175,1713066186,purchase
705,202,1715936870,purchase
117,344,1718371593,click
496,438,1710157531,click
906,4,1718584603,purchase
1,414,1708480579,purchase
385,495,1707809700,click
282,22,1720036331,click
496,112,1718376362,click
528,215,1705716148,click
293,64,1715021264,purchase
157,371,1707238507,click
110,317,1708626148,click
194,123,1716280479,purchase
676,63,1718135847,click
545,426,1710864129,click
405,24,1714712345,click
423,286,1720076803,click
701,48,1704789344,click
278,108,1719241353,click
683,442,1720926161,click
130,492,1715878675,click
493,174,1717459837,click
61,443,1716867797,click
237,196,1705856810,click
307,482,1711427923,click
683,90,1719337033,click
252,221,1718876944,click
962,445,1716141546,click
216,471,1713145353,click
475,313,1713893759,click
592,382,1704825867,click
275,209,1712843079,click
307,188,1705663984,click
971,38,1708088139,click
135,434,1714384627,purchase
867,381,1709526718,click
789,108,1708294580,click
756,447,1713115858,click
498,61,1705588620,click
142,278,1719110827,click
69,267,1704804937,click
804,50,1711706884,click
158,465,1704383555,click
834,371,1706553315,purchase
147,315,1719459541,click
275,283,1719351569,purchase
926,257,1705109067,click
889,313,1711801247,purchase
579,373,1710520544,click
793,112,1707346858,click
95,482,1715865903,purchase
633,403,1707408262,click
532,409,1711095995,purchase
939,93,1713406871,purchase
62,77,1714529804,click
532,413,1710085391,click
410,19,1714147363,click
215,7,1708737649,click
847,193,1714656635,click
826,40,1712644391,purchase
213,262,1704479730,click
8,256,1708947677,click
672,249,1715336197,click
950,390,1704230278,click
825,419,1711740601,purchase
128,150,1717383373,click
935,425,1710950485,purchase
957,446,1708140120,click
209,259,1704326559,purchase
706,354,1718269525,purchase
341,147,1719823635,click
80,407,1713106655,purchase
824,278,1713464588,click
757,296,1718264583,click
355,63,1707578729,purchase
264,452,1714223360,click
334,242,1708980895,click
461,353,1720894035,purchase
340,447,1712246326,purchase
271,437,1718901039,purchase
488,16,1713714578,click
440,48,1716963816,click
722,415,1712287137,click
754,337,1704381258,click
402,182,1719595703,click
924,164,1719878900,click
28,90,1712558070,purchase
418,321,1717948846,purchase
98,360,1704827128,click
61,81,1714644699,click
309,125,1710525303,click
252,317,1715383574,click
581,41,1718280122,click
253,24,1712746897,purchase
177,476,1705582424,click
566,165,1720281999,purchase
787,269,1717608177,click
208,409,1705606860,click
309,472,1716745479,purchase
255,381,1716195806,click
212,193,1717834104,click
123,73,1721314778,click
800,406,1715331272,click
788,179,1719003548,click
75,100,1708814107,click
966,108,1719452113,click
227,155,1705681462,click
282,191,1711881904,click
235,433,1714267202,click
858,218,1711679030,click
882,66,1711956855,click
596,223,1709418319,click
870,235,1706844407,click
398,404,1712908523,click
962,287,1704591991,click
218,37,1718700918,click
73,442,1715239170,click
219,320,1720848698,purchase
869,423,1704532629,purchase
303,331,1713594634,click
130,73,1706049831,click
34,167,1707902651,click
898,374,1708839321,click
115,52,1712433028,click
537,432,1721046215,click
519,123,1714418988,click
697,277,1719983147,click
7,74,1716256733,purchase
188,131,1712456426,click
467,60,1705834523,purchase
528,304,1705937197,purchase
717,148,1706340614,click
846,307,1716225779,click
363,195,1712193412,purchase
239,321,1705967456,click
651,13,1712095256,click
983,287,1707387430,purchase
612,186,1709498724,purchase
823,136,1710453122,purchase
371,311,1715920698,click
61,263,1710665322,purchase
6,369,1711924916,purchase
739,435,1708489230,click
848,324,1720956745,click
1000,305,1715818837,purchase
247,202,1716421482,click
481,154,1717421139,click
725,485,1707106831,click
808,439,1713504214,click
789,23,1711129442,click
717,93,1718821183,purchase
84,285,1712952036,click
381,89,1720782010,click
2,24,1720908369,purchase
749,292,1706570748,click
184,268,1719570979,click
511,253,1712697295,click
545,278,1708207387,click
312,380,1712144383,click
608,203,1706903155,click
544,9,1717978951,click
154,420,1720203540,click
527,3,1720036080,click
160,139,1705985797,click
593,477,1711182563,click
966,51,1707213986,click
964,489,1720110489,click
330,334,1707931677,click
867,77,1713417633,click
393,57,1705431595,click
107,256,1715812088,click
816,313,1720402968,click
331,314,1719169006,click
727,44,1718856973,click
298,59,1704272042,click
88,79,1719629354,click
381,188,1721530138,click
990,471,1706298341,click
689,385,1710429936,click
267,133,1714342308,click
870,432,1716173729,click
35,256,1706764588,click
909,319,1712178167,click
332,178,1719500932,click
472,337,1711248400,click
208,278,1709371905,click
564,302,1714935084,click
884,188,1716230798,click
873,463,1715815711,click
141,27,1707901527,click
286,110,1706868390,click
974,248,1713905141,click
809,361,1716375120,purchase
540,76,1715801602,click
826,314,1710387550,click
666,116,1715603550,click
592,402,1705072017,click
890,172,1720197060,click
757,489,1708754228,click
484,250,1707230933,click
429,338,1712817086,click
525,336,1710776565,purchase
507,328,1707327538,purchase
192,370,1712187465,click
992,40,1710894437,click
665,270,1721477129,click
823,244,1717901517,click
177,164,1714710119,click
891,23,1716419722,click
837,119,1716998150,click
302,208,1719705613,click
2,340,1708760663,click
3,113,1710510205,click
725,445,1717590276,click
459,210,1706817293,click
267,51,1711290711,click
21,298,1707012783,click
145,189,1706367741,click
631,243,1718270254,click
160,387,1707946069,click
421,452,1720041776,click
246,276,1704866108,click
813,105,1704578213,click
268,94,1713662792,click
